DATE,PRICE_INR,RAINFALL_MM,MAX_TEMP_C,MIN_TEMP_C,MEAN_TEMP_C,HUMIDITY_PERCENT,PRICE_LAG_1,PRICE_LAG_2,PRICE_LAG_3,PRICE_LAG_7,PRICE_3D_MEAN,PRICE_7D_MEAN,RAIN_LAG_1,MAX_TEMP_LAG_1,HUMIDITY_LAG_1,RAIN_3D_SUM,RAIN_7D_SUM,CONSEC_RAIN_DAYS_LAG1,FLAG_HEAVY_RAIN,FLAG_HOT_DAY,FLAG_HUMID_DAY
2011-01-12,420,0.0,27.8,15.32,21.56,58.31,420.0,420.0,420.0,420.0,420.0,420.0,0.0,27.87,63.42,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-13,420,0.0,28.15,16.03,22.09,60.54,420.0,420.0,420.0,420.0,420.0,420.0,0.0,27.8,58.31,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-14,420,0.0,27.79,16.09,21.94,64.0,420.0,420.0,420.0,420.0,420.0,420.0,0.0,28.15,60.54,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-15,420,0.0,27.9,15.88,21.89,67.76,420.0,420.0,420.0,420.0,420.0,420.0,0.0,27.79,64.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-16,420,0.0,29.2,16.6,22.9,66.86,420.0,420.0,420.0,420.0,420.0,420.0,0.0,27.9,67.76,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-17,420,0.0,28.66,17.16,22.91,71.11,420.0,420.0,420.0,420.0,420.0,420.0,0.0,29.2,66.86,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-18,420,0.0,28.96,17.18,23.07,65.26,420.0,420.0,420.0,420.0,420.0,420.0,0.0,28.66,71.11,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-19,420,0.0,28.87,16.99,22.93,69.29,420.0,420.0,420.0,420.0,420.0,420.0,0.0,28.96,65.26,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-20,420,0.0,29.66,16.88,23.27,63.72,420.0,420.0,420.0,420.0,420.0,420.0,0.0,28.87,69.29,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-21,420,0.0,28.75,16.17,22.46,67.81,420.0,420.0,420.0,420.0,420.0,420.0,0.0,29.66,63.72,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-22,420,0.0,28.99,16.83,22.91,68.24,420.0,420.0,420.0,420.0,420.0,420.0,0.0,28.75,67.81,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-23,420,0.0,28.44,17.42,22.93,68.45,420.0,420.0,420.0,420.0,420.0,420.0,0.0,28.99,68.24,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-24,420,0.0,27.72,16.64,22.18,70.33,420.0,420.0,420.0,420.0,420.0,420.0,0.0,28.44,68.45,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-25,420,0.0,27.96,16.51,22.23,66.63,420.0,420.0,420.0,420.0,420.0,420.0,0.0,27.72,70.33,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-26,420,0.0,28.72,17.08,22.9,68.45,420.0,420.0,420.0,420.0,420.0,420.0,0.0,27.96,66.63,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-27,420,0.0,28.45,17.15,22.8,66.12,420.0,420.0,420.0,420.0,420.0,420.0,0.0,28.72,68.45,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-28,420,0.0,28.74,16.64,22.69,62.37,420.0,420.0,420.0,420.0,420.0,420.0,0.0,28.45,66.12,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-29,420,0.0,29.33,16.61,22.97,65.73,420.0,420.0,420.0,420.0,420.0,420.0,0.0,28.74,62.37,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-30,420,0.0,28.79,16.57,22.68,65.36,420.0,420.0,420.0,420.0,420.0,420.0,0.0,29.33,65.73,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-31,420,0.0,28.12,16.06,22.09,62.75,420.0,420.0,420.0,420.0,420.0,420.0,0.0,28.79,65.36,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-01,260,0.0,27.81,16.31,22.06,61.39,420.0,420.0,420.0,420.0,420.0,420.0,0.0,28.12,62.75,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-02,260,0.0,27.9,16.74,22.32,63.42,260.0,420.0,420.0,420.0,366.67,397.14,0.0,27.81,61.39,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-03,420,0.0,29.1,17.1,23.1,63.01,260.0,260.0,420.0,420.0,313.33,374.29,0.0,27.9,63.42,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-04,420,0.0,28.71,17.11,22.91,63.4,420.0,260.0,260.0,420.0,313.33,374.29,0.0,29.1,63.01,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-05,420,0.0,29.7,16.56,23.13,61.0,420.0,420.0,260.0,420.0,366.67,374.29,0.0,28.71,63.4,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-06,420,0.0,29.39,16.91,23.15,58.31,420.0,420.0,420.0,420.0,420.0,374.29,0.0,29.7,61.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-07,420,0.0,29.71,17.33,23.52,56.32,420.0,420.0,420.0,420.0,420.0,374.29,0.0,29.39,58.31,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-08,420,0.0,29.96,17.08,23.52,57.27,420.0,420.0,420.0,260.0,420.0,374.29,0.0,29.71,56.32,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-09,420,0.0,29.98,17.14,23.56,56.92,420.0,420.0,420.0,260.0,420.0,397.14,0.0,29.96,57.27,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-10,420,0.0,29.8,17.17,23.49,57.34,420.0,420.0,420.0,420.0,420.0,420.0,0.0,29.98,56.92,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-11,420,0.0,29.54,17.3,23.42,55.49,420.0,420.0,420.0,420.0,420.0,420.0,0.0,29.8,57.34,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-12,420,0.0,29.72,16.68,23.2,57.71,420.0,420.0,420.0,420.0,420.0,420.0,0.0,29.54,55.49,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-13,420,0.0,30.32,16.8,23.56,55.8,420.0,420.0,420.0,420.0,420.0,420.0,0.0,29.72,57.71,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-14,420,0.0,29.54,18.03,23.78,66.9,420.0,420.0,420.0,420.0,420.0,420.0,0.0,30.32,55.8,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-15,420,0.0,27.24,20.1,23.67,75.01,420.0,420.0,420.0,420.0,420.0,420.0,0.0,29.54,66.9,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-16,420,0.0,27.98,19.31,23.65,75.09,420.0,420.0,420.0,420.0,420.0,420.0,0.0,27.24,75.01,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-17,420,0.0,28.56,19.33,23.94,75.08,420.0,420.0,420.0,420.0,420.0,420.0,0.0,27.98,75.09,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-18,420,0.0,28.32,18.22,23.27,74.65,420.0,420.0,420.0,420.0,420.0,420.0,0.0,28.56,75.08,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-19,420,0.0,28.24,17.82,23.03,71.02,420.0,420.0,420.0,420.0,420.0,420.0,0.0,28.32,74.65,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-20,420,0.0,28.41,17.99,23.2,71.41,420.0,420.0,420.0,420.0,420.0,420.0,0.0,28.24,71.02,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-21,420,0.0,29.92,18.56,24.24,70.95,420.0,420.0,420.0,420.0,420.0,420.0,0.0,28.41,71.41,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-22,370,0.0,30.86,21.08,25.97,67.85,420.0,420.0,420.0,420.0,420.0,420.0,0.0,29.92,70.95,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-23,370,0.03,30.44,21.28,25.86,72.33,370.0,420.0,420.0,420.0,403.33,412.86,0.0,30.86,67.85,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-24,170,1.15,29.76,20.64,25.2,74.46,370.0,370.0,420.0,420.0,386.67,405.71,0.03,30.44,72.33,0.030000000000035526,0.029999999999992893,0.0,0.0,0.0,0.0
2011-02-25,370,0.05,29.71,19.21,24.46,72.11,170.0,370.0,370.0,420.0,303.33,370.0,1.15,29.76,74.46,1.1800000000000355,1.1799999999999928,1.0,0.0,0.0,0.0
2011-02-26,420,0.0,29.69,18.89,24.29,69.87,370.0,170.0,370.0,420.0,303.33,362.86,0.05,29.71,72.11,1.2300000000000355,1.2299999999999929,0.0,0.0,0.0,0.0
2011-02-27,250,0.01,31.69,20.09,25.89,64.76,420.0,370.0,170.0,420.0,320.0,362.86,0.0,29.69,69.87,1.2000000000000355,1.2299999999999929,0.0,0.0,0.0,0.0
2011-02-28,190,0.0,31.72,19.77,25.75,58.27,250.0,420.0,370.0,420.0,346.67,338.57,0.01,31.69,64.76,0.06000000000003553,1.2399999999999929,0.0,0.0,0.0,0.0
2011-03-01,250,0.0,31.73,19.45,25.59,61.35,190.0,250.0,420.0,370.0,286.67,305.71,0.0,31.72,58.27,0.010000000000035527,1.2399999999999929,0.0,0.0,0.0,0.0
2011-03-02,250,0.0,31.94,20.24,26.09,59.18,250.0,190.0,250.0,370.0,230.0,288.57,0.0,31.73,61.35,0.010000000000035527,1.2399999999999929,0.0,0.0,0.0,0.0
2011-03-03,310,0.0,32.33,19.74,26.03,63.41,250.0,250.0,190.0,170.0,230.0,271.43,0.0,31.94,59.18,0.0,1.2099999999999929,0.0,0.0,0.0,0.0
2011-03-04,270,0.0,32.49,19.62,26.06,60.53,310.0,250.0,250.0,370.0,270.0,291.43,0.0,32.33,63.41,0.0,0.0599999999999929,0.0,0.0,0.0,0.0
2011-03-05,420,0.0,32.76,19.26,26.01,58.79,270.0,310.0,250.0,420.0,276.67,277.14,0.0,32.49,60.53,0.0,0.009999999999992895,0.0,0.0,0.0,0.0
2011-03-06,210,0.0,33.12,19.48,26.3,53.82,420.0,270.0,310.0,250.0,333.33,277.14,0.0,32.76,58.79,0.0,0.009999999999992895,0.0,0.0,0.0,0.0
2011-03-07,170,0.0,33.9,19.77,26.84,53.88,210.0,420.0,270.0,190.0,300.0,271.43,0.0,33.12,53.82,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-08,130,0.0,33.12,20.42,26.77,64.13,170.0,210.0,420.0,250.0,266.67,268.57,0.0,33.9,53.88,0.0,0.0,0.0,0.0,1.0,0.0
2011-03-09,130,0.0,31.74,21.34,26.54,67.87,130.0,170.0,210.0,250.0,170.0,251.43,0.0,33.12,64.13,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-10,150,0.0,32.55,20.91,26.73,65.17,130.0,130.0,170.0,310.0,143.33,234.29,0.0,31.74,67.87,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-11,170,0.0,31.88,20.86,26.37,62.43,150.0,130.0,130.0,270.0,136.67,211.43,0.0,32.55,65.17,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-12,370,0.0,33.15,21.01,27.08,60.83,170.0,150.0,130.0,420.0,150.0,197.14,0.0,31.88,62.43,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-13,170,0.0,33.4,21.08,27.24,60.11,370.0,170.0,150.0,210.0,230.0,190.0,0.0,33.15,60.83,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-14,250,0.0,33.02,20.78,26.9,61.53,170.0,370.0,170.0,170.0,236.67,184.29,0.0,33.4,60.11,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-15,130,0.0,33.56,21.38,27.47,59.67,250.0,170.0,370.0,130.0,263.33,195.71,0.0,33.02,61.53,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-16,110,0.0,33.54,21.48,27.51,58.31,130.0,250.0,170.0,130.0,183.33,195.71,0.0,33.56,59.67,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-17,150,0.0,33.92,20.68,27.3,53.0,110.0,130.0,250.0,150.0,163.33,192.86,0.0,33.54,58.31,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-18,170,0.0,33.6,19.84,26.72,51.34,150.0,110.0,130.0,170.0,130.0,192.86,0.0,33.92,53.0,0.0,0.0,0.0,0.0,1.0,0.0
2011-03-19,210,0.0,32.37,20.61,26.49,67.59,170.0,150.0,110.0,370.0,143.33,192.86,0.0,33.6,51.34,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-20,290,0.02,32.62,22.1,27.36,67.36,210.0,170.0,150.0,170.0,176.67,170.0,0.0,32.37,67.59,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-21,210,0.01,31.51,22.38,26.94,70.26,290.0,210.0,170.0,250.0,223.33,187.14,0.02,32.62,67.36,0.020000000000035528,0.019999999999992895,0.0,0.0,0.0,0.0
2011-03-22,210,0.0,32.7,21.92,27.31,66.46,210.0,290.0,210.0,130.0,236.67,181.43,0.01,31.51,70.26,0.030000000000035526,0.029999999999992893,0.0,0.0,0.0,0.0
2011-03-23,170,0.08,33.16,22.14,27.65,62.89,210.0,210.0,290.0,110.0,236.67,192.86,0.0,32.7,66.46,0.030000000000035526,0.029999999999992893,0.0,0.0,0.0,0.0
2011-03-24,250,0.01,32.5,21.72,27.11,61.57,170.0,210.0,210.0,150.0,196.67,201.43,0.08,33.16,62.89,0.09000000000003552,0.1099999999999929,0.0,0.0,0.0,0.0
2011-03-25,110,0.01,33.2,21.44,27.32,62.02,250.0,170.0,210.0,170.0,210.0,215.71,0.01,32.5,61.57,0.09000000000003552,0.11999999999999289,0.0,0.0,0.0,0.0
2011-03-26,210,0.01,32.78,22.22,27.5,66.13,110.0,250.0,170.0,210.0,176.67,207.14,0.01,33.2,62.02,0.10000000000003553,0.1299999999999929,0.0,0.0,0.0,0.0
2011-03-27,190,0.0,33.06,22.68,27.87,68.3,210.0,110.0,250.0,290.0,190.0,207.14,0.01,32.78,66.13,0.03,0.1399999999999929,0.0,0.0,0.0,0.0
2011-03-28,130,0.0,33.2,23.2,28.2,67.74,190.0,210.0,110.0,210.0,170.0,192.86,0.0,33.06,68.3,0.020000000000035524,0.11999999999999289,0.0,0.0,0.0,0.0
2011-03-29,110,0.0,33.49,23.32,28.41,66.03,130.0,190.0,210.0,210.0,176.67,181.43,0.0,33.2,67.74,0.010000000000035527,0.1099999999999929,0.0,0.0,0.0,0.0
2011-03-30,90,0.0,33.66,23.46,28.56,65.3,110.0,130.0,190.0,170.0,143.33,167.14,0.0,33.49,66.03,0.0,0.1099999999999929,0.0,0.0,0.0,0.0
2011-03-31,110,0.0,33.08,23.6,28.34,67.11,90.0,110.0,130.0,250.0,110.0,155.71,0.0,33.66,65.3,0.0,0.029999999999992893,0.0,0.0,0.0,0.0
2011-04-01,130,0.0,31.98,22.98,27.48,66.75,110.0,90.0,110.0,110.0,103.33,135.71,0.0,33.08,67.11,0.0,0.01999999999999289,0.0,0.0,0.0,0.0
2011-04-02,110,0.0,33.76,21.64,27.7,58.71,130.0,110.0,90.0,210.0,110.0,138.57,0.0,31.98,66.75,0.0,0.009999999999992895,0.0,0.0,0.0,0.0
2011-04-03,110,0.0,32.3,21.1,26.7,62.62,110.0,130.0,110.0,190.0,116.67,124.29,0.0,33.76,58.71,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-04,150,0.0,32.2,20.92,26.56,60.5,110.0,110.0,130.0,130.0,116.67,112.86,0.0,32.3,62.62,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-05,150,0.0,32.3,20.84,26.57,58.11,150.0,110.0,110.0,110.0,123.33,115.71,0.0,32.2,60.5,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-06,110,0.0,33.23,21.41,27.32,58.43,150.0,150.0,110.0,90.0,136.67,121.43,0.0,32.3,58.11,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-07,110,0.0,33.72,22.2,27.96,60.37,110.0,150.0,150.0,110.0,136.67,124.29,0.0,33.23,58.43,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-08,150,0.0,33.34,22.54,27.94,63.33,110.0,110.0,150.0,130.0,123.33,124.29,0.0,33.72,60.37,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-09,150,0.0,33.4,23.18,28.29,66.32,150.0,110.0,110.0,110.0,123.33,127.14,0.0,33.34,63.33,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-10,130,12.08,31.9,23.52,27.71,71.72,150.0,150.0,110.0,110.0,136.67,132.86,0.0,33.4,66.32,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-11,150,1.3,32.58,23.2,27.89,71.3,130.0,150.0,150.0,150.0,143.33,135.71,12.08,31.9,71.72,12.080000000000036,12.079999999999993,1.0,0.0,0.0,0.0
2011-04-12,170,0.0,33.2,23.36,28.28,67.5,150.0,130.0,150.0,150.0,143.33,135.71,1.3,32.58,71.3,13.380000000000036,13.379999999999994,2.0,0.0,0.0,0.0
2011-04-13,170,0.02,32.9,23.46,28.18,68.73,170.0,150.0,130.0,110.0,150.0,138.57,0.0,33.2,67.5,13.380000000000036,13.379999999999994,0.0,0.0,0.0,0.0
2011-04-14,250,6.53,30.67,23.48,27.08,74.23,170.0,170.0,150.0,110.0,163.33,147.14,0.02,32.9,68.73,1.3200000000000356,13.399999999999993,0.0,0.0,0.0,0.0
2011-04-15,210,16.36,28.22,23.48,25.85,81.87,250.0,170.0,170.0,150.0,196.67,167.14,6.53,30.67,74.23,6.550000000000036,19.929999999999993,1.0,0.0,0.0,0.0
2011-04-16,330,1.64,29.74,23.5,26.62,78.31,210.0,250.0,170.0,150.0,210.0,175.71,16.36,28.22,81.87,22.910000000000036,36.28999999999999,2.0,0.0,0.0,0.0
2011-04-17,210,0.06,29.03,24.03,26.53,79.49,330.0,210.0,250.0,130.0,263.33,201.43,1.64,29.74,78.31,24.530000000000037,37.92999999999999,3.0,0.0,0.0,0.0
2011-04-18,150,0.59,30.18,23.74,26.96,78.08,210.0,330.0,210.0,150.0,250.0,212.86,0.06,29.03,79.49,18.060000000000034,25.909999999999993,0.0,0.0,0.0,0.0
2011-04-19,130,9.05,27.92,23.48,25.7,82.5,150.0,210.0,330.0,170.0,230.0,212.86,0.59,30.18,78.08,2.2900000000000356,25.199999999999992,0.0,0.0,0.0,0.0
2011-04-20,170,16.24,28.76,23.46,26.11,79.36,130.0,150.0,210.0,170.0,163.33,207.14,9.05,27.92,82.5,9.700000000000037,34.24999999999999,1.0,0.0,0.0,0.0
2011-04-21,150,11.16,27.61,23.67,25.64,84.02,170.0,130.0,150.0,250.0,150.0,207.14,16.24,28.76,79.36,25.880000000000035,50.469999999999985,2.0,0.0,0.0,0.0
2011-04-22,270,2.31,30.1,23.56,26.83,78.56,150.0,170.0,130.0,210.0,150.0,192.86,11.16,27.61,84.02,36.45000000000003,55.09999999999999,3.0,0.0,0.0,0.0
2011-04-23,420,3.86,27.6,23.34,25.47,79.71,270.0,150.0,170.0,330.0,196.67,201.43,2.31,30.1,78.56,29.710000000000033,41.05,4.0,0.0,0.0,0.0
2011-04-24,270,0.32,28.38,23.33,25.85,82.43,420.0,270.0,150.0,210.0,280.0,214.29,3.86,27.6,79.71,17.330000000000034,43.269999999999996,5.0,0.0,0.0,0.0
2011-04-25,270,1.84,31.87,23.15,27.51,75.5,270.0,420.0,270.0,150.0,320.0,222.86,0.32,28.38,82.43,6.490000000000036,43.529999999999994,0.0,0.0,0.0,0.0
2011-04-26,270,1.14,31.5,23.68,27.59,76.27,270.0,270.0,420.0,130.0,320.0,240.0,1.84,31.87,75.5,6.020000000000035,44.77999999999999,1.0,0.0,0.0,0.0
2011-04-27,330,0.18,31.94,23.92,27.93,75.71,270.0,270.0,270.0,170.0,270.0,260.0,1.14,31.5,76.27,3.3000000000000353,36.86999999999999,2.0,0.0,0.0,0.0
2011-04-28,210,0.66,29.64,23.66,26.65,79.75,330.0,270.0,270.0,150.0,290.0,282.86,0.18,31.94,75.71,3.1600000000000357,20.80999999999999,0.0,0.0,0.0,0.0
2011-04-29,170,0.04,30.35,23.73,27.04,76.93,210.0,330.0,270.0,270.0,270.0,291.43,0.66,29.64,79.75,1.9800000000000355,10.309999999999993,0.0,0.0,0.0,0.0
2011-04-30,270,0.07,30.33,24.25,27.29,78.23,170.0,210.0,330.0,420.0,236.67,277.14,0.04,30.35,76.93,0.8800000000000356,8.039999999999992,0.0,0.0,0.0,0.0
2011-05-01,130,0.49,29.69,24.35,27.02,81.43,270.0,170.0,210.0,270.0,216.67,255.71,0.07,30.33,78.23,0.7700000000000357,4.249999999999993,0.0,0.0,0.0,0.0
2011-05-02,130,0.42,30.3,24.36,27.33,79.3,130.0,270.0,170.0,270.0,190.0,235.71,0.49,29.69,81.43,0.6000000000000355,4.419999999999993,0.0,0.0,0.0,0.0
2011-05-03,130,0.08,29.62,24.34,26.98,80.58,130.0,130.0,270.0,270.0,176.67,215.71,0.42,30.3,79.3,0.9800000000000355,2.999999999999993,0.0,0.0,0.0,0.0
2011-05-04,150,0.0,30.64,23.9,27.27,77.58,130.0,130.0,130.0,330.0,130.0,195.71,0.08,29.62,80.58,0.9900000000000355,1.9399999999999928,0.0,0.0,0.0,0.0
2011-05-05,270,0.0,32.64,23.51,28.08,72.19,150.0,130.0,130.0,210.0,136.67,170.0,0.0,30.64,77.58,0.5000000000000355,1.759999999999993,0.0,0.0,0.0,0.0
2011-05-06,170,0.0,31.84,23.36,27.6,70.54,270.0,150.0,130.0,170.0,183.33,178.57,0.0,32.64,72.19,0.08000000000003553,1.0999999999999928,0.0,0.0,0.0,0.0
2011-05-07,230,0.0,30.82,22.7,26.76,72.49,170.0,270.0,150.0,270.0,196.67,178.57,0.0,31.84,70.54,0.0,1.0599999999999927,0.0,0.0,0.0,0.0
2011-05-08,230,0.0,30.73,22.55,26.64,71.65,230.0,170.0,270.0,130.0,223.33,172.86,0.0,30.82,72.49,0.0,0.9899999999999929,0.0,0.0,0.0,0.0
2011-05-09,230,0.0,31.46,23.04,27.25,69.29,230.0,230.0,170.0,130.0,210.0,187.14,0.0,30.73,71.65,0.0,0.4999999999999929,0.0,0.0,0.0,0.0
2011-05-10,250,0.02,31.3,23.52,27.41,70.37,230.0,230.0,230.0,130.0,230.0,201.43,0.0,31.46,69.29,0.0,0.0799999999999929,0.0,0.0,0.0,0.0
2011-05-11,170,0.22,30.94,23.66,27.3,73.82,250.0,230.0,230.0,150.0,236.67,218.57,0.02,31.3,70.37,0.020000000000035528,0.019999999999992895,0.0,0.0,0.0,0.0
2011-05-12,170,0.03,30.98,23.72,27.35,72.28,170.0,250.0,230.0,270.0,216.67,221.43,0.22,30.94,73.82,0.24000000000003552,0.23999999999999289,0.0,0.0,0.0,0.0
2011-05-13,170,0.01,31.67,23.95,27.81,70.58,170.0,170.0,250.0,170.0,196.67,207.14,0.03,30.98,72.28,0.27000000000003554,0.2699999999999929,0.0,0.0,0.0,0.0
2011-05-14,170,0.76,31.15,23.69,27.42,70.2,170.0,170.0,170.0,230.0,170.0,207.14,0.01,31.67,70.58,0.2600000000000355,0.27999999999999287,0.0,0.0,0.0,0.0
2011-05-15,150,0.14,32.14,23.66,27.9,70.13,170.0,170.0,170.0,230.0,170.0,198.57,0.76,31.15,70.2,0.8000000000000356,1.039999999999993,0.0,0.0,0.0,0.0
2011-05-16,210,0.19,33.31,24.25,28.78,68.17,150.0,170.0,170.0,230.0,163.33,187.14,0.14,32.14,70.13,0.9100000000000356,1.179999999999993,0.0,0.0,0.0,0.0
2011-05-17,150,16.43,29.26,23.88,26.57,79.08,210.0,150.0,170.0,250.0,176.67,184.29,0.19,33.31,68.17,1.0900000000000356,1.369999999999993,0.0,0.0,0.0,0.0
2011-05-18,150,2.0,32.6,23.16,27.88,69.68,150.0,210.0,150.0,170.0,170.0,170.0,16.43,29.26,79.08,16.760000000000034,17.779999999999994,1.0,0.0,0.0,0.0
2011-05-19,130,1.58,30.5,23.52,27.01,75.15,150.0,150.0,210.0,170.0,170.0,167.14,2.0,32.6,69.68,18.620000000000033,19.559999999999995,2.0,0.0,0.0,0.0
2011-05-20,190,0.04,30.39,23.17,26.78,74.5,130.0,150.0,150.0,170.0,143.33,161.43,1.58,30.5,75.15,20.010000000000034,21.109999999999992,3.0,0.0,0.0,0.0
2011-05-21,170,0.15,30.46,23.66,27.06,75.77,190.0,130.0,150.0,170.0,156.67,164.29,0.04,30.39,74.5,3.6200000000000356,21.139999999999993,0.0,0.0,0.0,0.0
2011-05-22,290,0.07,30.72,24.06,27.39,75.02,170.0,190.0,130.0,150.0,163.33,164.29,0.15,30.46,75.77,1.7700000000000355,20.529999999999994,0.0,0.0,0.0,0.0
2011-05-23,310,0.0,30.12,24.49,27.31,75.39,290.0,170.0,190.0,210.0,216.67,184.29,0.07,30.72,75.02,0.26000000000003554,20.459999999999994,0.0,0.0,0.0,0.0
2011-05-24,250,0.13,29.92,24.74,27.33,80.06,310.0,290.0,170.0,150.0,256.67,198.57,0.0,30.12,75.39,0.22000000000003553,20.269999999999992,0.0,0.0,0.0,0.0
2011-05-25,250,1.89,30.7,24.18,27.44,74.21,250.0,310.0,290.0,150.0,283.33,212.86,0.13,29.92,80.06,0.20000000000003554,3.969999999999993,0.0,0.0,0.0,0.0
2011-05-26,270,3.1,30.12,24.28,27.2,79.57,250.0,250.0,310.0,130.0,270.0,227.14,1.89,30.7,74.21,2.0200000000000355,3.8599999999999928,1.0,0.0,0.0,0.0
2011-05-27,330,13.12,28.35,23.89,26.12,83.34,270.0,250.0,250.0,190.0,256.67,247.14,3.1,30.12,79.57,5.120000000000035,5.379999999999993,2.0,0.0,0.0,0.0
2011-05-28,310,4.08,29.58,23.84,26.71,78.18,330.0,270.0,250.0,170.0,283.33,267.14,13.12,28.35,83.34,18.110000000000035,18.459999999999994,3.0,0.0,0.0,0.0
2011-05-29,310,5.95,30.13,24.31,27.22,79.94,310.0,330.0,270.0,290.0,303.33,287.14,4.08,29.58,78.18,20.300000000000033,22.389999999999993,4.0,0.0,0.0,0.0
2011-05-30,130,11.15,27.67,23.3,25.49,82.9,310.0,310.0,330.0,310.0,316.67,290.0,5.95,30.13,79.94,23.15000000000003,28.269999999999992,5.0,0.0,0.0,0.0
2011-05-31,110,27.04,27.63,23.91,25.77,85.46,130.0,310.0,310.0,250.0,250.0,264.29,11.15,27.67,82.9,21.180000000000035,39.419999999999995,6.0,0.0,0.0,0.0
2011-06-01,90,8.9,27.9,23.02,25.46,87.59,110.0,130.0,310.0,250.0,183.33,244.29,27.04,27.63,85.46,44.140000000000036,66.32999999999998,7.0,0.0,0.0,0.0
2011-06-02,90,68.7,26.6,23.04,24.82,87.48,90.0,110.0,130.0,270.0,110.0,221.43,8.9,27.9,87.59,47.09000000000003,73.33999999999999,8.0,0.0,0.0,0.0
2011-06-03,110,26.22,27.38,23.33,25.35,85.28,90.0,90.0,110.0,330.0,96.67,195.71,68.7,26.6,87.48,104.64000000000004,138.94,9.0,1.0,0.0,0.0
2011-06-04,130,28.59,27.96,23.92,25.94,83.17,110.0,90.0,90.0,310.0,96.67,164.29,26.22,27.38,85.28,103.82000000000004,152.04,10.0,0.0,0.0,0.0
2011-06-05,150,43.53,28.56,24.34,26.45,84.72,130.0,110.0,90.0,310.0,110.0,138.57,28.59,27.96,83.17,123.51000000000003,176.54999999999998,11.0,0.0,0.0,0.0
2011-06-06,110,66.23,27.22,23.96,25.59,90.72,150.0,130.0,110.0,130.0,130.0,115.71,43.53,28.56,84.72,98.34000000000003,214.13,12.0,1.0,0.0,0.0
