DATE,PRICE_INR,RAINFALL_MM,MAX_TEMP_C,MIN_TEMP_C,MEAN_TEMP_C,HUMIDITY_PERCENT
2013-12-01,210,2.54,29.62,21.44,25.53,79.2
2013-12-02,210,0.61,28.26,21.84,25.05,78.73
2013-12-03,210,0.0,28.52,21.7,25.11,73.45
2013-12-04,310,0.0,28.38,19.9,24.14,71.62
2013-12-05,520,0.0,28.36,18.16,23.26,71.82
2013-12-06,640,0.0,28.04,18.26,23.15,64.88
2013-12-07,820,0.0,27.18,17.5,22.34,70.67
2013-12-08,460,0.0,29.37,18.45,23.91,74.28
2013-12-09,560,0.0,29.16,17.8,23.48,67.25
2013-12-10,820,0.0,28.56,16.8,22.68,52.56
2013-12-11,820,0.0,28.49,15.05,21.77,61.19
2013-12-12,820,0.03,29.52,15.64,22.58,73.11
2013-12-13,820,0.01,28.88,20.22,24.55,76.83
2013-12-14,820,0.0,29.48,20.88,25.18,77.69
2013-12-15,720,0.0,30.26,17.08,23.67,69.69
2013-12-16,620,0.0,27.4,14.84,21.12,64.73
2013-12-17,720,0.0,27.3,15.44,21.37,62.25
2013-12-18,820,0.0,27.74,17.01,22.37,60.74
2013-12-19,820,0.0,27.64,17.98,22.81,64.86
2013-12-20,820,0.0,27.98,17.64,22.81,62.97
2013-12-21,820,0.0,27.78,17.9,22.84,70.88
2013-12-22,820,0.0,27.98,17.76,22.87,73.41
2013-12-23,820,0.0,27.3,17.2,22.25,71.87
2013-12-24,820,0.0,27.66,17.95,22.81,66.4
2013-12-25,820,0.0,28.14,18.72,23.43,70.26
2013-12-26,820,0.0,28.14,18.42,23.28,70.13
2013-12-27,820,0.0,27.44,18.48,22.96,68.66
2013-12-28,520,0.0,27.18,18.54,22.86,76.85
2013-12-29,310,0.0,27.44,19.22,23.33,72.74
2013-12-30,230,0.0,28.0,17.93,22.97,70.09
2013-12-31,230,0.0,27.82,17.5,22.66,72.82
2014-01-01,240,0.0,27.94,18.16,23.05,69.92
2014-01-02,520,0.0,27.64,17.65,22.65,71.52
2014-01-03,420,0.0,28.38,18.06,23.22,69.32
2014-01-04,660,0.0,28.68,18.88,23.78,74.86
2014-01-05,370,0.0,28.17,18.4,23.29,71.64
2014-01-06,330,0.0,28.72,17.52,23.12,69.28
2014-01-07,330,0.0,28.6,16.96,22.78,65.52
2014-01-08,420,0.0,28.96,17.98,23.47,64.97
2014-01-09,520,0.0,29.2,19.37,24.28,67.97
2014-01-10,460,0.0,28.66,19.18,23.92,75.5
2014-01-11,820,0.0,28.48,19.4,23.94,73.61
2014-01-12,460,0.0,28.86,19.84,24.35,73.97
2014-01-13,620,0.0,29.38,19.68,24.53,66.32
2014-01-14,520,0.0,28.7,19.94,24.32,69.6
2014-01-15,520,0.0,29.1,20.16,24.63,74.07
2014-01-16,820,0.0,29.03,20.79,24.91,73.67
2014-01-17,820,0.53,28.9,21.14,25.02,75.36
2014-01-18,820,0.0,28.72,21.3,25.01,73.32
2014-01-19,560,0.0,29.44,20.7,25.07,64.84
2014-01-20,460,0.0,29.62,21.02,25.32,68.23
2014-01-21,460,0.0,29.69,20.09,24.89,61.95
2014-01-22,820,0.0,29.32,19.98,24.65,69.1
2014-01-23,660,0.0,28.78,20.74,24.76,69.47
2014-01-24,620,0.0,28.37,20.49,24.43,70.61
2014-01-25,820,0.0,29.72,19.84,24.78,63.69
2014-01-26,310,0.0,29.94,19.6,24.77,61.29
2014-01-27,250,0.0,28.5,19.65,24.08,60.86
2014-01-28,230,0.0,29.06,18.6,23.83,63.16
2014-01-29,210,0.0,30.22,18.8,24.51,61.65
2014-01-30,230,0.0,29.21,19.47,24.34,61.85
2014-01-31,290,0.0,29.75,18.91,24.33,61.15
2014-02-01,620,0.0,30.08,18.98,24.53,59.17
2014-02-02,330,0.0,31.23,19.77,25.5,60.48
2014-02-03,210,0.0,30.96,19.6,25.28,62.37
2014-02-04,310,0.0,31.24,19.22,25.23,61.03
2014-02-05,210,0.0,30.72,19.34,25.03,61.82
2014-02-06,290,0.0,31.12,18.22,24.67,55.03
2014-02-07,270,0.0,30.7,18.12,24.41,63.26
2014-02-08,820,0.0,30.33,18.51,24.42,64.38
2014-02-09,270,0.0,30.12,19.06,24.59,65.32
2014-02-10,270,0.0,29.44,17.9,23.67,60.49
2014-02-11,270,0.0,31.17,18.63,24.9,58.32
2014-02-12,370,0.0,28.62,20.46,24.54,68.35
2014-02-13,420,0.0,28.2,20.2,24.2,72.85
2014-02-14,420,0.0,28.21,20.03,24.12,71.88
2014-02-15,390,0.0,28.38,19.58,23.98,68.28
2014-02-16,520,0.0,28.41,18.89,23.65,70.17
2014-02-17,520,0.0,30.49,18.69,24.59,61.69
2014-02-18,620,0.0,31.76,20.6,26.18,66.31
2014-02-19,460,0.0,30.53,20.94,25.74,68.94
2014-02-20,460,0.0,30.06,20.96,25.51,69.94
2014-02-21,390,0.0,29.97,21.27,25.62,68.14
2014-02-22,520,0.0,30.72,20.9,25.81,70.73
2014-02-23,560,0.0,32.04,20.94,26.49,61.92
2014-02-24,330,0.0,32.08,20.5,26.29,59.33
2014-02-25,210,0.0,31.96,21.9,26.93,70.34
2014-02-26,210,0.04,30.6,22.34,26.47,73.46
2014-02-27,270,0.96,30.21,22.09,26.15,72.47
2014-02-28,270,0.03,30.4,21.16,25.78,70.37
2014-03-01,310,0.0,31.26,19.42,25.34,65.17
2014-03-02,230,0.01,30.14,18.9,24.52,59.06
2014-03-03,130,0.52,30.62,19.22,24.92,62.02
2014-03-04,270,0.06,30.2,20.36,25.28,70.13
2014-03-05,250,0.01,30.8,19.88,25.34,68.67
2014-03-06,290,0.0,30.92,19.76,25.34,66.22
2014-03-07,270,0.92,33.21,20.99,27.1,59.22
2014-03-08,520,0.69,33.25,21.85,27.55,62.36
2014-03-09,210,0.29,32.22,22.64,27.43,64.79
2014-03-10,170,0.01,32.0,22.88,27.44,65.4
2014-03-11,150,0.0,32.51,22.81,27.66,63.03
2014-03-12,170,0.0,30.56,22.7,26.63,56.97
2014-03-13,230,0.0,33.68,20.88,27.28,47.68
2014-03-14,330,0.0,34.98,20.78,27.88,54.56
2014-03-15,330,0.0,34.7,21.02,27.86,54.14
2014-03-16,460,0.0,36.07,20.99,28.53,49.79
2014-03-17,310,0.0,35.19,21.49,28.34,56.09
2014-03-18,250,0.0,35.25,21.5,28.38,52.08
2014-03-19,370,0.0,34.83,21.86,28.34,58.16
2014-03-20,250,0.0,34.26,22.38,28.32,65.02
2014-03-21,310,0.0,33.52,23.64,28.58,65.26
2014-03-22,170,0.0,34.15,22.71,28.43,58.26
2014-03-23,210,0.0,33.67,22.64,28.16,60.51
2014-03-24,210,0.0,33.85,22.86,28.36,61.07
2014-03-25,170,0.0,34.97,22.11,28.54,56.68
2014-03-26,170,0.0,36.37,22.03,29.2,53.61
2014-03-27,170,0.0,34.26,22.64,28.45,60.13
2014-03-28,210,0.0,35.59,22.29,28.94,54.24
2014-03-29,190,0.0,36.39,22.13,29.26,54.68
2014-03-30,290,0.0,34.21,23.97,29.09,64.64
2014-03-31,250,0.0,32.81,24.01,28.41,66.02
2014-04-01,230,0.18,33.88,23.74,28.81,64.73
2014-04-02,150,0.02,33.93,23.69,28.81,59.1
2014-04-03,170,0.06,35.57,24.23,29.9,57.23
2014-04-04,210,0.06,34.53,23.51,29.02,62.42
2014-04-05,210,0.0,35.45,23.03,29.24,62.86
2014-04-06,290,0.0,34.79,23.85,29.32,62.62
2014-04-07,250,0.0,32.66,24.16,28.41,67.58
2014-04-08,230,5.11,31.82,23.5,27.66,70.13
2014-04-09,210,2.02,30.96,22.8,26.88,68.77
2014-04-10,250,0.01,34.68,22.66,28.67,63.09
2014-04-11,310,0.36,33.45,23.11,28.28,64.66
2014-04-12,330,0.02,34.97,22.63,28.8,57.47
2014-04-13,390,1.82,34.9,22.74,28.82,55.75
2014-04-14,370,5.63,33.99,23.03,28.51,61.38
2014-04-15,370,2.33,32.93,23.35,28.14,67.85
2014-04-16,170,1.66,32.95,23.25,28.1,69.3
2014-04-17,170,1.22,32.36,23.26,27.81,70.29
2014-04-18,210,0.37,32.52,23.9,28.21,69.94
2014-04-19,420,0.05,31.08,24.46,27.77,73.74
2014-04-20,190,0.0,31.9,24.48,28.19,69.89
2014-04-21,130,0.0,32.08,24.68,28.38,70.49
2014-04-22,150,0.0,32.58,24.52,28.55,70.13
2014-04-23,310,0.0,31.28,24.5,27.89,73.61
2014-04-24,250,0.0,33.58,24.35,28.97,67.61
2014-04-25,150,0.0,32.82,24.54,28.68,70.49
2014-04-26,230,1.12,31.52,25.16,28.34,72.14
2014-04-27,250,0.12,32.75,25.03,28.89,68.29
2014-04-28,190,0.02,31.17,24.86,28.01,72.74
2014-04-29,190,0.97,31.72,24.68,28.2,74.08
2014-04-30,330,3.12,31.18,25.02,28.1,76.12
2014-05-01,420,5.5,31.03,24.33,27.68,76.78
2014-05-02,270,2.86,33.18,23.94,28.56,72.04
2014-05-03,350,3.95,33.48,24.36,28.92,71.63
2014-05-04,460,0.18,33.69,24.75,29.22,70.37
2014-05-05,330,2.18,32.02,24.86,28.44,73.11
2014-05-06,230,3.05,32.52,24.26,28.39,73.58
2014-05-07,390,8.73,31.7,22.92,27.31,74.33
2014-05-08,390,53.81,27.67,23.58,25.63,86.19
2014-05-09,420,0.99,28.63,24.59,26.61,82.8
2014-05-10,560,0.01,29.83,23.99,26.91,79.21
2014-05-11,560,0.01,31.78,22.52,27.15,71.84
2014-05-12,310,0.0,32.34,22.24,27.29,70.25
2014-05-13,390,0.0,32.56,22.54,27.55,72.64
2014-05-14,460,0.0,31.92,22.9,27.41,71.1
2014-05-15,210,0.0,30.95,22.91,26.93,71.83
2014-05-16,150,0.0,31.39,22.79,27.09,69.32
2014-05-17,270,0.04,31.88,23.64,27.76,73.04
2014-05-18,390,0.2,32.26,24.53,28.4,75.22
2014-05-19,150,7.81,30.7,24.9,27.8,80.57
2014-05-20,170,3.2,27.53,23.79,25.66,81.95
2014-05-21,210,12.66,29.59,23.53,26.56,79.89
2014-05-22,290,1.84,29.93,24.01,26.97,81.92
2014-05-23,230,0.02,29.74,24.44,27.09,79.08
2014-05-24,210,0.08,28.66,24.08,26.37,75.44
2014-05-25,170,0.04,31.05,24.45,27.75,73.11
2014-05-26,110,0.4,31.72,24.08,27.9,73.61
2014-05-27,90,2.05,31.63,23.65,27.64,71.79
2014-05-28,90,11.92,30.88,24.72,27.8,79.63
2014-05-29,190,13.7,28.41,24.49,26.45,86.85
2014-05-30,130,5.08,29.66,24.56,27.11,84.9
2014-05-31,150,2.12,29.74,24.72,27.23,82.87
2014-06-01,110,0.15,31.0,24.28,27.64,77.4
2014-06-02,90,33.31,30.8,24.2,27.5,79.24
2014-06-03,90,0.95,28.68,24.46,26.57,83.94
2014-06-04,110,5.36,29.69,24.53,27.11,82.62
2014-06-05,90,10.18,28.66,24.82,26.74,86.89
2014-06-06,110,5.22,28.68,24.86,26.77,87.59
2014-06-07,190,3.91,27.7,24.42,26.06,87.28
2014-06-08,150,24.45,28.64,24.12,26.38,85.25
2014-06-09,110,14.08,27.62,24.32,25.97,86.42
2014-06-10,110,25.71,27.86,24.26,26.06,88.95
2014-06-11,190,59.65,27.1,24.08,25.59,89.11
2014-06-12,170,50.71,27.99,23.53,25.76,86.63
2014-06-13,230,41.45,27.59,23.63,25.61,87.7
2014-06-14,250,20.02,27.82,23.8,25.81,86.91
2014-06-15,390,6.59,27.2,23.96,25.58,87.35
2014-06-16,190,77.43,27.96,24.42,26.19,87.36
2014-06-17,90,24.9,27.13,24.39,25.76,88.87
2014-06-18,130,17.39,26.74,24.78,25.76,90.5
2014-06-19,150,16.68,27.56,24.38,25.97,87.63
2014-06-20,190,25.7,27.98,24.34,26.16,87.31
2014-06-21,210,24.36,27.36,24.32,25.84,88.0
2014-06-22,90,19.65,26.98,24.32,25.65,89.46
2014-06-23,130,8.71,26.89,24.11,25.5,89.55
2014-06-24,90,2.94,28.12,23.32,25.72,85.4
2014-06-25,90,1.17,28.55,23.25,25.9,83.19
2014-06-26,110,0.03,29.28,23.36,26.32,82.86
2014-06-27,170,0.3,28.92,23.86,26.39,86.14
2014-06-28,150,2.77,28.27,24.11,26.19,87.7
2014-06-29,150,9.92,27.82,24.16,25.99,86.69
2014-06-30,150,14.43,27.96,23.88,25.92,86.97
2014-07-01,110,27.69,27.5,24.08,25.79,88.77
2014-07-02,110,4.79,27.89,23.59,25.74,85.25
2014-07-03,130,6.34,27.9,23.6,25.75,85.03
2014-07-04,10,3.38,27.86,23.76,25.81,86.83
2014-07-05,150,20.16,26.94,23.06,25.0,90.04
2014-07-06,130,12.59,26.31,21.65,23.98,88.31
2014-07-07,90,38.38,24.24,21.24,22.74,87.43
2014-07-08,90,20.79,26.15,21.64,23.9,88.31
2014-07-09,90,53.69,25.98,22.44,24.21,91.4
2014-07-10,150,54.34,26.18,23.6,24.89,92.08
2014-07-11,190,32.56,26.01,24.15,25.08,90.73
2014-07-12,230,117.97,25.67,24.19,24.93,92.52
2014-07-13,210,94.65,25.7,23.83,24.76,93.42
2014-07-14,370,66.88,26.12,24.14,25.13,92.82
2014-07-15,310,40.43,25.56,24.04,24.8,92.73
2014-07-16,270,15.88,26.36,23.82,25.09,90.79
2014-07-17,270,10.22,26.06,23.52,24.79,91.2
2014-07-18,190,74.22,26.53,23.55,25.04,91.17
2014-07-19,170,63.06,26.19,23.69,24.94,91.32
2014-07-20,150,32.71,25.72,23.24,24.48,92.03
2014-07-21,170,28.01,25.7,23.52,24.61,92.64
2014-07-22,190,21.97,25.6,23.65,24.63,92.98
2014-07-23,150,46.13,25.3,23.26,24.28,92.69
2014-07-24,190,29.0,25.52,23.38,24.45,92.91
2014-07-25,230,26.71,26.42,23.02,24.72,91.24
2014-07-26,230,34.12,26.43,22.93,24.68,91.46
2014-07-27,330,33.97,26.42,23.3,24.86,91.69
2014-07-28,420,12.42,25.59,23.31,24.45,92.53
2014-07-29,330,9.6,25.94,23.32,24.63,91.19
2014-07-30,420,53.44,25.11,23.31,24.21,93.32
2014-07-31,520,114.94,25.6,23.8,24.7,94.26
2014-08-01,420,76.29,25.72,23.82,24.77,93.41
2014-08-02,620,48.03,25.49,23.69,24.59,93.37
2014-08-03,520,28.68,25.82,23.6,24.71,93.38
2014-08-04,370,50.41,25.3,23.14,24.22,93.36
2014-08-05,290,52.11,24.78,22.98,23.88,93.03
2014-08-06,720,79.63,25.38,23.06,24.22,92.7
2014-08-07,620,62.52,25.66,23.02,24.34,93.28
2014-08-08,820,38.67,25.6,22.96,24.28,92.58
2014-08-09,820,38.26,25.47,22.73,24.1,92.1
2014-08-10,820,29.24,25.4,22.82,24.11,91.6
2014-08-11,820,32.07,24.67,22.89,23.78,92.98
2014-08-12,820,21.95,25.05,22.33,23.69,91.52
2014-08-13,820,15.01,25.2,22.2,23.7,90.48
2014-08-14,820,8.25,24.94,22.22,23.58,92.56
2014-08-15,820,7.73,25.28,22.36,23.82,91.97
2014-08-16,820,15.16,24.97,22.63,23.8,91.58
2014-08-17,620,9.34,26.28,22.58,24.43,90.52
2014-08-18,310,28.29,25.3,22.54,23.92,91.72
2014-08-19,370,12.68,26.04,22.34,24.19,90.88
2014-08-20,250,5.72,27.78,22.36,25.07,89.29
2014-08-21,310,26.03,27.16,23.54,25.35,93.45
2014-08-22,270,23.35,27.11,23.95,25.53,94.31
2014-08-23,250,11.92,26.96,23.1,25.03,91.75
2014-08-24,170,45.24,25.52,22.98,24.25,92.68
2014-08-25,250,55.81,25.4,22.64,24.02,91.96
2014-08-26,310,19.82,25.0,22.76,23.88,91.82
2014-08-27,720,26.1,24.54,22.88,23.71,93.57
2014-08-28,810,69.04,24.4,22.72,23.56,92.42
2014-08-29,620,38.46,24.94,22.24,23.59,90.4
2014-08-30,820,68.63,24.52,22.26,23.39,89.75
2014-08-31,820,28.65,25.38,22.68,24.03,89.84
2014-09-01,420,29.94,25.26,23.22,24.24,91.77
2014-09-02,520,21.49,25.85,23.51,24.68,92.73
2014-09-03,820,35.14,26.25,22.73,24.49,91.46
2014-09-04,620,31.31,26.22,22.86,24.54,90.69
2014-09-05,520,11.56,24.68,23.0,23.84,92.7
2014-09-06,820,41.29,25.48,22.96,24.22,92.28
2014-09-07,520,10.39,25.57,22.61,24.09,91.64
2014-09-08,310,11.02,26.08,22.34,24.21,89.4
2014-09-09,250,4.28,26.33,22.24,24.28,88.34
2014-09-10,230,5.4,26.3,22.2,24.25,88.26
2014-09-11,230,1.92,26.56,22.0,24.28,87.47
2014-09-12,170,1.81,27.03,22.05,24.54,87.14
2014-09-13,130,4.57,26.41,22.57,24.49,89.87
2014-09-14,210,34.0,26.5,22.76,24.63,90.0
2014-09-15,250,10.96,25.9,22.7,24.3,90.37
2014-09-16,210,6.91,25.46,22.18,23.82,90.25
2014-09-17,170,2.47,26.26,22.12,24.19,88.58
2014-09-18,290,10.63,26.32,22.36,24.34,89.06
2014-09-19,230,3.26,26.51,22.2,24.35,88.38
2014-09-20,250,1.22,26.8,22.2,24.5,87.46
2014-09-21,270,0.03,27.38,22.02,24.7,85.63
2014-09-22,420,0.3,28.32,22.42,25.37,86.93
2014-09-23,330,2.31,27.71,23.03,25.37,90.19
2014-09-24,820,16.13,27.42,23.44,25.43,91.71
2014-09-25,820,13.99,28.18,23.4,25.79,90.59
2014-09-26,820,7.05,26.83,23.19,25.01,92.24
2014-09-27,820,0.46,28.15,23.05,25.6,87.3
2014-09-28,820,6.07,29.33,22.74,26.03,84.12
2014-09-29,820,5.65,28.74,22.86,25.8,84.33
2014-09-30,820,6.37,27.65,22.91,25.28,88.55
2014-10-01,820,2.07,28.22,22.14,25.18,88.02
2014-10-02,820,0.12,29.67,22.05,25.86,82.02
2014-10-03,520,4.74,28.98,22.72,25.85,84.38
2014-10-04,660,0.53,26.86,23.3,25.08,90.14
2014-10-05,190,5.1,27.12,23.46,25.29,90.58
2014-10-06,150,1.56,26.16,22.96,24.56,89.11
2014-10-07,150,5.57,27.69,22.35,25.02,83.7
2014-10-08,130,0.41,27.43,22.71,25.07,85.56
2014-10-09,230,0.71,27.84,23.01,25.42,87.67
2014-10-10,150,3.72,28.13,23.45,25.79,89.34
2014-10-11,290,5.27,27.11,24.47,25.79,92.76
2014-10-12,170,0.83,29.22,23.0,26.11,87.26
2014-10-13,210,0.01,28.53,22.67,25.6,83.32
2014-10-14,170,0.0,28.86,22.66,25.76,80.39
2014-10-15,250,1.15,29.06,22.88,25.97,81.85
2014-10-16,350,0.11,29.07,23.01,26.04,80.96
2014-10-17,370,4.92,29.18,22.64,25.91,78.77
2014-10-18,350,5.26,28.26,22.3,25.28,83.55
2014-10-19,210,3.19,29.22,22.02,25.62,80.09
2014-10-20,270,2.0,28.84,21.04,24.94,77.4
2014-10-21,310,0.34,28.48,21.3,24.89,76.0
2014-10-22,420,0.04,29.24,21.54,25.39,77.41
2014-10-23,330,15.03,27.7,22.38,25.04,82.13
2014-10-24,460,22.35,27.32,22.22,24.77,85.62
2014-10-25,620,51.41,24.88,22.51,23.69,91.17
2014-10-26,290,24.87,27.49,22.13,24.81,82.97
2014-10-27,310,4.25,28.38,21.74,25.06,81.87
2014-10-28,210,0.79,28.97,21.81,25.39,80.89
2014-10-29,190,0.0,29.37,20.53,24.95,77.87
2014-10-30,250,0.01,27.64,20.12,23.88,76.11
2014-10-31,310,0.0,28.89,18.69,23.79,72.84
2014-11-01,370,0.12,29.72,19.58,24.65,74.72
2014-11-02,150,3.1,28.66,21.96,25.31,76.36
2014-11-03,250,0.45,28.78,21.7,25.24,72.44
2014-11-04,290,0.0,28.7,21.48,25.09,72.09
2014-11-05,250,0.0,28.14,21.28,24.71,76.61
2014-11-06,290,0.0,28.98,20.9,24.94,70.71
2014-11-07,290,0.0,29.53,21.12,25.33,69.12
2014-11-08,620,0.0,29.32,21.18,25.25,68.88
2014-11-09,270,0.0,28.71,20.97,24.84,76.86
2014-11-10,210,0.0,28.89,21.83,25.36,73.81
2014-11-11,250,0.0,29.25,22.57,25.91,79.29
2014-11-12,190,0.24,29.06,22.1,25.58,76.23
2014-11-13,250,9.0,28.46,21.34,24.9,80.36
2014-11-14,310,7.49,25.94,22.36,24.15,84.78
2014-11-15,370,1.7,28.1,21.46,24.78,82.09
2014-11-16,420,0.0,28.12,19.42,23.77,76.91
2014-11-17,370,0.0,28.3,18.94,23.62,76.61
2014-11-18,270,0.0,28.08,18.89,23.48,76.96
2014-11-19,310,0.0,28.92,19.69,24.3,77.01
2014-11-20,420,0.0,26.98,19.22,23.1,79.34
2014-11-21,720,0.0,29.38,19.68,24.53,71.82
2014-11-22,820,0.0,29.02,20.4,24.71,71.21
2014-11-23,820,1.13,28.93,19.15,24.04,76.25
2014-11-24,420,0.01,27.74,18.42,23.08,74.27
2014-11-25,520,0.0,27.72,18.21,22.96,73.9
2014-11-26,820,0.0,27.3,17.4,22.35,74.01
2014-11-27,820,0.0,27.9,16.8,22.35,69.24
2014-11-28,720,0.0,27.18,16.42,21.8,68.59
2014-11-29,820,0.0,27.34,16.42,21.88,67.36
2014-11-30,820,0.0,27.04,18.21,22.62,66.1
2014-12-01,520,0.0,28.02,18.69,23.35,68.96
2014-12-02,660,0.0,29.44,18.92,24.18,73.36
2014-12-03,420,0.0,28.66,17.84,23.25,69.57
2014-12-04,540,0.0,28.56,16.69,22.62,67.28
2014-12-05,820,0.0,28.06,16.4,22.23,67.68
2014-12-06,820,0.0,28.48,17.56,23.02,68.45
2014-12-07,520,0.0,28.65,19.81,24.23,71.24
2014-12-08,420,0.45,29.45,20.91,25.18,75.98
2014-12-09,350,0.23,28.82,21.74,25.28,79.55
2014-12-10,420,3.02,28.36,21.86,25.11,80.82
2014-12-11,720,1.8,24.67,21.37,23.02,84.01
2014-12-12,520,4.53,26.48,20.9,23.69,82.07
2014-12-13,820,1.05,25.98,21.34,23.66,79.74
2014-12-14,820,0.92,26.8,21.74,24.27,78.16
2014-12-15,820,9.02,28.6,21.32,24.96,78.58
2014-12-16,620,1.85,29.01,20.45,24.73,76.16
2014-12-17,370,0.0,28.2,21.06,24.63,76.17
2014-12-18,370,0.0,28.88,21.06,24.97,75.42
2014-12-19,460,0.0,28.26,21.28,24.77,76.01
2014-12-20,370,0.0,27.65,21.05,24.35,74.43
2014-12-21,290,0.0,28.72,19.3,24.01,73.68
2014-12-22,460,0.0,28.16,18.56,23.36,63.08
2014-12-23,820,0.0,28.46,19.18,23.82,71.55
2014-12-24,820,0.0,28.8,18.45,23.63,72.06
2014-12-25,820,0.0,28.63,17.23,22.93,71.84
2014-12-26,820,0.0,26.05,15.91,20.98,70.27
2014-12-27,820,0.0,27.48,15.94,21.71,66.36
2014-12-28,820,0.0,29.18,17.92,23.55,69.55
2014-12-29,820,0.0,28.42,20.8,24.61,77.66
2014-12-30,720,0.0,28.04,20.82,24.43,82.96
2014-12-31,520,0.0,27.26,20.62,23.94,82.86
2015-01-01,720,0.57,25.86,19.89,22.87,80.82
2015-01-02,660,0.05,25.56,20.15,22.85,77.72
2015-01-03,620,0.0,26.42,18.7,22.56,77.29
2015-01-04,420,0.0,27.81,18.63,23.22,76.83
2015-01-05,420,0.03,28.15,19.74,23.94,76.79
2015-01-06,370,0.0,28.75,19.95,24.35,72.51
2015-01-07,330,0.0,27.87,19.11,23.49,77.68
2015-01-08,420,0.0,27.74,19.14,23.44,73.62
2015-01-09,620,0.0,28.63,17.91,23.27,71.64
2015-01-10,820,0.0,28.12,14.4,21.26,62.53
2015-01-11,520,0.0,26.99,13.57,20.28,59.47
2015-01-12,660,0.0,26.9,13.82,20.36,59.38
2015-01-13,820,0.0,27.61,14.59,21.1,56.11
2015-01-14,820,0.0,27.88,15.86,21.87,58.83
2015-01-15,820,0.0,27.92,17.01,22.46,58.96
2015-01-16,660,0.0,28.52,17.52,23.02,60.31
2015-01-17,820,0.0,29.13,18.61,23.87,66.5
2015-01-18,420,0.0,29.1,19.5,24.3,67.61
2015-01-19,370,0.0,29.07,19.79,24.43,66.18
2015-01-20,350,0.0,28.16,19.73,23.94,71.01
2015-01-21,820,0.0,28.74,19.36,24.05,64.91
2015-01-22,620,0.0,28.12,18.7,23.41,64.94
2015-01-23,820,0.0,29.34,18.84,24.09,62.4
2015-01-24,820,0.0,27.48,19.56,23.52,68.37
2015-01-25,820,0.0,29.63,19.37,24.5,64.82
2015-01-26,420,0.0,28.72,17.49,23.11,57.48
2015-01-27,390,0.0,29.56,18.36,23.96,65.81
2015-01-28,370,0.0,29.66,19.22,24.44,72.99
2015-01-29,420,0.0,29.66,20.26,24.96,67.49
2015-01-30,420,0.0,30.56,20.24,25.4,63.69
2015-01-31,520,0.0,30.17,18.97,24.57,59.33
2015-02-01,330,0.0,30.48,19.32,24.9,61.24
2015-02-02,520,0.0,29.98,18.77,24.38,58.7
2015-02-03,460,0.0,29.3,17.94,23.62,54.56
2015-02-04,820,0.0,27.59,17.97,22.78,52.63
2015-02-05,820,0.0,29.28,17.8,23.54,52.21
2015-02-06,820,0.0,28.98,18.77,23.88,65.92
2015-02-07,820,0.0,29.45,19.85,24.65,66.85
2015-02-08,820,0.0,29.41,19.77,24.59,62.9
2015-02-09,720,0.0,28.98,19.58,24.28,61.91
2015-02-10,820,0.0,30.64,18.18,24.41,56.33
2015-02-11,720,0.0,30.84,17.56,24.2,50.7
2015-02-12,820,0.0,31.28,17.52,24.4,61.22
2015-02-13,660,0.0,31.78,17.22,24.5,58.44
2015-02-14,520,0.0,31.76,19.16,25.46,58.28
2015-02-15,370,0.0,31.1,18.84,24.97,61.82
2015-02-16,330,0.0,31.7,19.84,25.77,64.59
2015-02-17,290,0.0,31.06,19.72,25.39,67.43
2015-02-18,330,0.0,31.62,19.6,25.61,66.15
2015-02-19,230,0.0,30.16,20.74,25.45,70.08
2015-02-20,230,0.0,31.32,20.26,25.79,63.48
2015-02-21,620,0.0,32.1,18.88,25.49,52.11
2015-02-22,250,0.0,31.89,18.73,25.31,48.84
2015-02-23,310,0.0,32.48,19.06,25.77,52.83
2015-02-24,270,0.0,32.01,19.01,25.51,59.42
2015-02-25,420,0.02,30.86,19.9,25.38,64.84
2015-02-26,310,0.03,31.34,19.77,25.56,68.09
2015-02-27,350,0.08,31.33,21.07,26.2,64.76
2015-02-28,390,0.37,30.75,21.39,26.07,65.75
2015-03-01,210,6.31,30.26,21.36,25.81,72.95
2015-03-02,230,2.27,28.96,20.76,24.86,75.8
2015-03-03,270,0.09,29.58,19.88,24.73,71.39
2015-03-04,290,0.01,29.15,19.5,24.33,71.11
2015-03-05,520,0.0,31.66,19.4,25.53,68.45
2015-03-06,460,0.27,31.64,21.44,26.54,70.08
2015-03-07,430,0.22,32.14,21.78,26.96,67.27
2015-03-08,350,2.64,30.36,22.67,26.51,69.48
2015-03-09,230,0.45,30.6,22.5,26.55,69.79
2015-03-10,210,0.16,32.65,21.57,27.11,62.84
2015-03-11,170,0.03,33.44,20.82,27.13,49.53
2015-03-12,290,0.0,33.73,21.17,27.45,57.5
2015-03-13,290,0.0,32.48,21.92,27.2,66.48
2015-03-14,310,0.0,32.54,22.28,27.41,64.83
2015-03-15,230,0.36,31.74,23.12,27.43,68.74
2015-03-16,150,0.04,31.62,23.3,27.46,70.82
2015-03-17,130,0.0,32.65,23.18,27.91,67.54
2015-03-18,150,0.0,32.62,23.3,27.96,66.2
2015-03-19,170,0.0,31.7,23.2,27.45,66.18
2015-03-20,210,0.0,33.72,22.44,28.08,63.23
2015-03-21,250,0.0,34.62,22.12,28.37,58.0
2015-03-22,210,0.0,33.43,21.99,27.71,66.01
2015-03-23,210,0.0,33.67,22.0,27.84,66.28
2015-03-24,270,0.01,34.53,23.14,28.84,64.33
2015-03-25,170,0.03,33.2,23.42,28.31,67.6
